# Serializing assets/vocabularies/subject-matter/latest/subject-matter.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/subject-matter
# title: Subject matter
# version: 20210116-0
# description: Subject matter
key,url,deprecated,valid_from,country_code,label_en,label_it
PIND,http://publications.europa.eu/resource/authority/subject-matter/PIND,false,1952-07-24,PIND,Industrial policy,Politica industriale
PME,http://publications.europa.eu/resource/authority/subject-matter/PME,false,1952-07-24,PME,Small and medium-sized enterprises,Piccole e medie imprese
POIS,http://publications.europa.eu/resource/authority/subject-matter/POIS,false,1952-07-24,POIS,Peas and field beans,"Piselli, fave e favette"
POLL,http://publications.europa.eu/resource/authority/subject-matter/POLL,false,1952-07-24,POLL,Pollution,Inquinamento
PORC,http://publications.europa.eu/resource/authority/subject-matter/PORC,false,1952-07-24,PORC,Pigmeat,Carne suina
POSI,http://publications.europa.eu/resource/authority/subject-matter/POSI,false,1952-07-24,POSI,Dominant position,Posizione dominante
PRAT,http://publications.europa.eu/resource/authority/subject-matter/PRAT,false,1952-07-24,PRAT,Concerted practices,Pratiche concordate
PREG,http://publications.europa.eu/resource/authority/subject-matter/PREG,false,1952-07-24,PREG,Regional policy,Politica regionale
PREL,http://publications.europa.eu/resource/authority/subject-matter/PREL,false,1952-07-24,PREL,Levies and loans,Prelievi e prestiti
PRET,http://publications.europa.eu/resource/authority/subject-matter/PRET,false,1952-07-24,PRET,Loans and subsidies,Prestiti e sovvenzioni
PRIN,http://publications.europa.eu/resource/authority/subject-matter/PRIN,false,1952-07-24,PRIN,"Principles, objectives and tasks of the Treaties",Principi obiettivi e missione dei trattati
PRIV,http://publications.europa.eu/resource/authority/subject-matter/PRIV,false,1952-07-24,PRIV,Privileges and immunities,Privilegi e immunità
PRIX,http://publications.europa.eu/resource/authority/subject-matter/PRIX,false,1952-07-24,PRIX,Prices,Prezzi
PROC,http://publications.europa.eu/resource/authority/subject-matter/PROC,false,1952-07-24,PROC,Procedural provisions,Disposizioni procedurali
PROP,http://publications.europa.eu/resource/authority/subject-matter/PROP,false,1952-07-24,PROP,"Intellectual, industrial and commercial property","Proprietà intellettuale, industriale e commerciale"
PROT,http://publications.europa.eu/resource/authority/subject-matter/PROT,false,1952-07-24,PROT,Consumer protection,Tutela dei consumatori
PTOM,http://publications.europa.eu/resource/authority/subject-matter/PTOM,false,1952-07-24,PTOM,Overseas countries and territories,Paesi e territori d'oltremare
QUOT,http://publications.europa.eu/resource/authority/subject-matter/QUOT,false,1952-07-24,QUOT,Production quotas,Quote di produzione
RAPL,http://publications.europa.eu/resource/authority/subject-matter/RAPL,false,1952-07-24,RAPL,Approximation of laws,Ravvicinamento delle legislazioni
RDOU,http://publications.europa.eu/resource/authority/subject-matter/RDOU,false,1952-07-24,RDOU,Customs procedures,Regimi doganali
RDT,http://publications.europa.eu/resource/authority/subject-matter/RDT,false,1952-07-24,RDT,Research and technological development,Ricerca e sviluppo tecnologico
REACH,http://publications.europa.eu/resource/authority/subject-matter/REACH,false,1952-07-24,REACH,REACH,REACH
RECH,http://publications.europa.eu/resource/authority/subject-matter/RECH,false,1952-07-24,RECH,Research and training,Ricerca e insegnamento
RECO,http://publications.europa.eu/resource/authority/subject-matter/RECO,false,1952-07-24,RECO,Judicial proceedings,Procedura giudiziaria
RESP,http://publications.europa.eu/resource/authority/subject-matter/RESP,false,1952-07-24,RESP,Non-contractual liability,Responsabilità extracontrattuale
RIZ,http://publications.europa.eu/resource/authority/subject-matter/RIZ,false,1952-07-24,RIZ,Rice,Riso
RPRE,http://publications.europa.eu/resource/authority/subject-matter/RPRE,false,1952-07-24,RPRE,Preferential systems,Regimi preferenziali
RPRO,http://publications.europa.eu/resource/authority/subject-matter/RPRO,false,1952-07-24,RPRO,Own resources,Risorse proprie
RQME,http://publications.europa.eu/resource/authority/subject-matter/RQME,false,1952-07-24,RQME,Quantitative restrictions and measures of equivalent effect,Restrizioni quantitative e misure di effetto equivalente
RSTR,http://publications.europa.eu/resource/authority/subject-matter/RSTR,false,1952-07-24,RSTR,Quantitative restrictions,Restrizioni quantitative
RTR,http://publications.europa.eu/resource/authority/subject-matter/RTR,false,1952-07-24,RTR,Trans-European networks,Reti transeuropee
RTRA,http://publications.europa.eu/resource/authority/subject-matter/RTRA,false,1952-07-24,RTRA,Community transit systems,Regimi di transito comunitario
RULESPRO,http://publications.europa.eu/resource/authority/subject-matter/RULESPRO,false,1952-07-24,RULESPRO,Rules of procedure,Regolamento interno
SANI,http://publications.europa.eu/resource/authority/subject-matter/SANI,false,1952-07-24,SANI,Health and safety,Protezione sanitaria
SANT,http://publications.europa.eu/resource/authority/subject-matter/SANT,false,1952-07-24,SANT,Public health,Sanità pubblica
SAUV,http://publications.europa.eu/resource/authority/subject-matter/SAUV,false,1952-07-24,SAUV,Protective measures,Misure di salvaguardia
SEBC,http://publications.europa.eu/resource/authority/subject-matter/SEBC,false,1952-07-24,SEBC,European system of central banks,Sistema europeo di banche centrali
SECR,http://publications.europa.eu/resource/authority/subject-matter/SECR,false,1952-07-24,SECR,Security system,Regime di segreto
SECU,http://publications.europa.eu/resource/authority/subject-matter/SECU,false,1952-07-24,SECU,Safety at work and elsewhere,Sicurezza dei lavoratori e della popolazione
SEME,http://publications.europa.eu/resource/authority/subject-matter/SEME,false,1952-07-24,SEME,Seeds and seedlings,Sementi e piante
SERV,http://publications.europa.eu/resource/authority/subject-matter/SERV,false,1952-07-24,SERV,Freedom to provide services,Libera prestazione dei servizi
SESO,http://publications.europa.eu/resource/authority/subject-matter/SESO,false,1952-07-24,SESO,Social security for migrant workers,Sicurezza sociale dei lavoratori migranti
SIDE,http://publications.europa.eu/resource/authority/subject-matter/SIDE,false,1952-07-24,SIDE,Steel industry,Siderurgia – acciaio in senso lato
SILV,http://publications.europa.eu/resource/authority/subject-matter/SILV,false,1952-07-24,SILV,Forestry,Silvicoltura
SOCI,http://publications.europa.eu/resource/authority/subject-matter/SOCI,false,1952-07-24,SOCI,Social provisions,Disposizioni sociali
SOLD,http://publications.europa.eu/resource/authority/subject-matter/SOLD,false,1952-07-24,SOLD,Products of Annex II EEC Treaty and Regulation No 827/68,Prodotti allegato II trattato CEE e regolamento (CEE) n. 827/68
SOLI,http://publications.europa.eu/resource/authority/subject-matter/SOLI,false,1952-07-24,SOLI,Solidarity clause,Clausola di solidarietà
SOPO,http://publications.europa.eu/resource/authority/subject-matter/SOPO,false,1952-07-24,SOPO,Social Policy,Politica sociale
SPOR,http://publications.europa.eu/resource/authority/subject-matter/SPOR,false,1952-07-24,SPOR,Sport,Sport
STAT,http://publications.europa.eu/resource/authority/subject-matter/STAT,false,1952-07-24,STAT,Staff regulations and employment conditions - EC,Statuto dei funzionari e regime altri agenti
STRA,http://publications.europa.eu/resource/authority/subject-matter/STRA,false,1952-07-24,STRA,Agricultural structures,Strutture agrarie
SUBV,http://publications.europa.eu/resource/authority/subject-matter/SUBV,false,1952-07-24,SUBV,Subsidies and aids of the High Authority,Sovvenzioni e aiuti dell'alta autorità
SUCR,http://publications.europa.eu/resource/authority/subject-matter/SUCR,false,1952-07-24,SUCR,Sugar,Zucchero
TABA,http://publications.europa.eu/resource/authority/subject-matter/TABA,false,1952-07-24,TABA,Tobacco,Tabacco
TDC,http://publications.europa.eu/resource/authority/subject-matter/TDC,false,1952-07-24,TDC,Common customs tariff,Tariffa doganale comune
TDCA,http://publications.europa.eu/resource/authority/subject-matter/TDCA,false,1952-07-24,TDCA,Customs duties: speed-up decisions,Dazi doganali: decisioni sull'acceleramento
TDCC,http://publications.europa.eu/resource/authority/subject-matter/TDCC,false,1952-07-24,TDCC,Customs duties: Community tariff quotas,Dazi doganali: contingenti tariffari comunitari
TDCD,http://publications.europa.eu/resource/authority/subject-matter/TDCD,false,1952-07-24,TDCD,Customs duties: authorisation to defer application of CCT,Dazi doganali: autorizzazione differire applicazione tdc
TDCF,http://publications.europa.eu/resource/authority/subject-matter/TDCF,false,1952-07-24,TDCF,CCT: franchise,Tariffa doganale comune: franchigia
TDCM,http://publications.europa.eu/resource/authority/subject-matter/TDCM,false,1952-07-24,TDCM,CCT: derogations,Tariffa doganale comune: misure derogatorie
TDCN,http://publications.europa.eu/resource/authority/subject-matter/TDCN,false,1952-07-24,TDCN,Customs duties: national tariff quotas,Dazi doganali: contingenti tariffari nazionali
TDCS,http://publications.europa.eu/resource/authority/subject-matter/TDCS,false,1952-07-24,TDCS,Customs duties: suspensions,Dazi doganali: sospensioni
TECN,http://publications.europa.eu/resource/authority/subject-matter/TECN,false,1952-07-24,TECN,Technology,Tecnologie
TEEQ,http://publications.europa.eu/resource/authority/subject-matter/TEEQ,false,1952-07-24,TEEQ,Charges having an equivalent effect,Imposte di effetto equivalente
TELE,http://publications.europa.eu/resource/authority/subject-matter/TELE,false,1952-07-24,TELE,Telecommunications,Telecomunicazioni
TIN,http://publications.europa.eu/resource/authority/subject-matter/TIN,false,1952-07-24,TIN,Tin,Stagno
TOUR,http://publications.europa.eu/resource/authority/subject-matter/TOUR,false,1952-07-24,TOUR,Tourism,Turismo
TRAN,http://publications.europa.eu/resource/authority/subject-matter/TRAN,false,1952-07-24,TRAN,Transport,Trasporti
TUC,http://publications.europa.eu/resource/authority/subject-matter/TUC,false,1952-07-24,TUC,ECSC unified common tariff,Tariffa unificata comune CECA
TVA,http://publications.europa.eu/resource/authority/subject-matter/TVA,false,1952-07-24,TVA,Value added tax,Imposta sul valore aggiunto
TXTL,http://publications.europa.eu/resource/authority/subject-matter/TXTL,false,1952-07-24,TXTL,Textiles,Tessili
UD,http://publications.europa.eu/resource/authority/subject-matter/UD,false,1952-07-24,UD,Customs Union,Unione doganale
UEM,http://publications.europa.eu/resource/authority/subject-matter/UEM,false,1952-07-24,UEM,Economic and Monetary Union,Unione economica e monetaria
V-LG,http://publications.europa.eu/resource/authority/subject-matter/V-LG,false,1952-07-24,V-LG,Rabbit meat and farmed game meat,Carni di coniglio e di selvaggina d'allevamento
VA,http://publications.europa.eu/resource/authority/subject-matter/VA,false,1952-07-24,VA,Value for customs purposes,Valore in dogana
VETE,http://publications.europa.eu/resource/authority/subject-matter/VETE,false,1952-07-24,VETE,Veterinary legislation,Legislazione veterinaria
VIN,http://publications.europa.eu/resource/authority/subject-matter/VIN,false,1952-07-24,VIN,Wine,Vino
VSOI,http://publications.europa.eu/resource/authority/subject-matter/VSOI,false,1952-07-24,VSOI,Silkworms,Bachi da seta
c_02507fc0,http://publications.europa.eu/resource/authority/subject-matter/c_02507fc0,false,1994-01-01,c_02507fc0,"Monetary, financial institutions and markets statistics","Statistiche monetarie, degli enti creditizi e dei mercati"
c_04b171e5,http://publications.europa.eu/resource/authority/subject-matter/c_04b171e5,false,1994-01-01,c_04b171e5,Financial accounts,Conti finanziari
c_05d7dbed,http://publications.europa.eu/resource/authority/subject-matter/c_05d7dbed,false,2013-11-03,c_05d7dbed,Supervisory powers and tasks,Poteri e compiti di vigilanza
c_06daf249,http://publications.europa.eu/resource/authority/subject-matter/c_06daf249,false,2013-11-03,c_06daf249,Organisational principles,Principi organizzativi
c_0e6e516f,http://publications.europa.eu/resource/authority/subject-matter/c_0e6e516f,false,1994-01-01,c_0e6e516f,Foreign exchange and Foreign reserves,Cambi e riserve in valuta
c_12480e7d,http://publications.europa.eu/resource/authority/subject-matter/c_12480e7d,false,1994-01-01,c_12480e7d,Monetary policy instruments,Strumenti di politica monetaria
c_18755e4d,http://publications.europa.eu/resource/authority/subject-matter/c_18755e4d,false,1994-01-01,c_18755e4d,Exchange rate mechanism (ERM II),Meccanismo di cambio (AEC II)
c_206cfcfa,http://publications.europa.eu/resource/authority/subject-matter/c_206cfcfa,false,2013-11-03,c_206cfcfa,Cooperation in the field of banking supervision,Cooperazione in materia di vigilanza bancaria
c_23d62986,http://publications.europa.eu/resource/authority/subject-matter/c_23d62986,false,2013-11-03,c_23d62986,Reporting,Segnalazione
c_29b3ace8,http://publications.europa.eu/resource/authority/subject-matter/c_29b3ace8,false,1994-01-01,c_29b3ace8,Rules of procedure and other internal arrangements,Regolamento interno e altre disposizioni interne
c_38e22180,http://publications.europa.eu/resource/authority/subject-matter/c_38e22180,false,1994-01-01,c_38e22180,Monetary income,Reddito monetario
c_3ad55b09,http://publications.europa.eu/resource/authority/subject-matter/c_3ad55b09,false,1994-01-01,c_3ad55b09,Minimum reserves,Riserve obbligatorie
c_3e1e305a,http://publications.europa.eu/resource/authority/subject-matter/c_3e1e305a,false,1994-01-01,c_3e1e305a,Financial assistance,Sostegno finanziario
c_40b2d24f,http://publications.europa.eu/resource/authority/subject-matter/c_40b2d24f,false,1994-01-01,c_40b2d24f,Procurement,Gare d’appalto
c_491cdcaa,http://publications.europa.eu/resource/authority/subject-matter/c_491cdcaa,false,1994-01-01,c_491cdcaa,Oversight,Sorveglianza
c_4e12d83d,http://publications.europa.eu/resource/authority/subject-matter/c_4e12d83d,false,2013-11-03,c_4e12d83d,Exchange of information and public access to documents,Scambio di informazioni e accesso del pubblico ai documenti
c_594e5232,http://publications.europa.eu/resource/authority/subject-matter/c_594e5232,false,1994-01-01,c_594e5232,Temporary framework,Disciplina temporanea
c_5cd67341,http://publications.europa.eu/resource/authority/subject-matter/c_5cd67341,false,1994-01-01,c_5cd67341,Euro banknotes issuance,Emissione di banconote in euro
c_625f1587,http://publications.europa.eu/resource/authority/subject-matter/c_625f1587,false,1994-01-01,c_625f1587,Securities holdings statistics,Statistiche sulle disponibilità in titoli
c_6365150f,http://publications.europa.eu/resource/authority/subject-matter/c_6365150f,false,1994-01-01,c_6365150f,General statistics,Statistiche generali
c_64a25727,http://publications.europa.eu/resource/authority/subject-matter/c_64a25727,false,1994-01-01,c_64a25727,Accounting and reporting,Rilevazione e rendicontazione contabili
c_64b94fae,http://publications.europa.eu/resource/authority/subject-matter/c_64b94fae,false,1994-01-01,c_64b94fae,Cash changeover,Sostituzione del contante
c_68aa4a7e,http://publications.europa.eu/resource/authority/subject-matter/c_68aa4a7e,false,1994-01-01,c_68aa4a7e,Euro banknotes production,Produzione di banconote in euro
c_69c82520,http://publications.europa.eu/resource/authority/subject-matter/c_69c82520,false,1994-01-01,c_69c82520,Data protection matters,Questioni relative alla protezione dei dati
c_6c9bbb79,http://publications.europa.eu/resource/authority/subject-matter/c_6c9bbb79,false,1994-01-01,c_6c9bbb79,Capital of the ECB,Capitale della BCE
c_6f402b92,http://publications.europa.eu/resource/authority/subject-matter/c_6f402b92,false,1994-01-01,c_6f402b92,External relations matters,Questioni relative alle relazioni esterne
c_714f9151,http://publications.europa.eu/resource/authority/subject-matter/c_714f9151,false,1994-01-01,c_714f9151,Foreign exchange,Cambio
c_726ab1b3,http://publications.europa.eu/resource/authority/subject-matter/c_726ab1b3,false,1994-01-01,c_726ab1b3,General framework,Disciplina generale
c_76b44336,http://publications.europa.eu/resource/authority/subject-matter/c_76b44336,false,2013-11-03,c_76b44336,Banking supervision,Vigilanza bancaria
c_7b45b05f,http://publications.europa.eu/resource/authority/subject-matter/c_7b45b05f,false,1994-01-01,c_7b45b05f,Auditing,Revisione dei conti
c_7ca072c7,http://publications.europa.eu/resource/authority/subject-matter/c_7ca072c7,false,1994-01-01,c_7ca072c7,Coin issuance,Conio di monete metalliche
c_8a588fbc,http://publications.europa.eu/resource/authority/subject-matter/c_8a588fbc,false,2013-11-03,c_8a588fbc,Significance assessments,Valutazioni di significatività
c_8c4a6e26,http://publications.europa.eu/resource/authority/subject-matter/c_8c4a6e26,false,1994-01-01,c_8c4a6e26,Monetary financing prohibition,Divieto di finanziamento monetario
c_8e12de2a,http://publications.europa.eu/resource/authority/subject-matter/c_8e12de2a,false,1994-01-01,c_8e12de2a,Statistics,Statistiche
c_962003de,http://publications.europa.eu/resource/authority/subject-matter/c_962003de,false,1994-01-01,c_962003de,Legal framework of the ESCB,Regime giuridico del SEBC
c_964d98cc,http://publications.europa.eu/resource/authority/subject-matter/c_964d98cc,false,2013-11-03,c_964d98cc,Institutional structure and Governance,Struttura istituzionale e governance
c_9e589776,http://publications.europa.eu/resource/authority/subject-matter/c_9e589776,false,1994-01-01,c_9e589776,Trans-European Automated Real-time Gross settlement Express Transfer system (TARGET2),Sistema di trasferimento espresso transeuropeo automatizzato di regolamento lordo in tempo reale (TARGET2)
c_abd72d0f,http://publications.europa.eu/resource/authority/subject-matter/c_abd72d0f,false,1994-01-01,c_abd72d0f,External transactions and positions,Operazioni e posizioni esterne
c_ac4906db,http://publications.europa.eu/resource/authority/subject-matter/c_ac4906db,false,2013-11-03,c_ac4906db,Supervisory fees,Contributi per le attività di vigilanza
c_adb3ab0f,http://publications.europa.eu/resource/authority/subject-matter/c_adb3ab0f,false,2013-11-03,c_adb3ab0f,Capital requirements,Requisiti patrimoniali
c_af796aa3,http://publications.europa.eu/resource/authority/subject-matter/c_af796aa3,false,1994-01-01,c_af796aa3,Eurosystem reserve management services,Servizi dell’Eurosistema di gestione delle riserve
c_b1a922fd,http://publications.europa.eu/resource/authority/subject-matter/c_b1a922fd,false,1994-01-01,c_b1a922fd,Financial market stability,Stabilità dei mercati finanziari
c_b21ec68a,http://publications.europa.eu/resource/authority/subject-matter/c_b21ec68a,false,1994-01-01,c_b21ec68a,Transparency,Trasparenza
c_c3e5c068,http://publications.europa.eu/resource/authority/subject-matter/c_c3e5c068,false,1994-01-01,c_c3e5c068,Monetary policy and Operations,Politica monetaria e operazioni
c_c47bf652,http://publications.europa.eu/resource/authority/subject-matter/c_c47bf652,false,1994-01-01,c_c47bf652,TARGET2-Securities (T2S),TARGET2-Securities (T2S)
c_c55af8ef,http://publications.europa.eu/resource/authority/subject-matter/c_c55af8ef,false,1994-01-01,c_c55af8ef,"Banknotes and coins, means of payment and currency matters","Banconote e monete metalliche, mezzi di pagamento e questioni valutarie"
c_cc640542,http://publications.europa.eu/resource/authority/subject-matter/c_cc640542,false,1994-01-01,c_cc640542,Confidentiality,Riservatezza
c_cd441130,http://publications.europa.eu/resource/authority/subject-matter/c_cd441130,false,1994-01-01,c_cd441130,Payment and settlement systems,Sistemi di pagamento e di regolamento
c_cd594a3b,http://publications.europa.eu/resource/authority/subject-matter/c_cd594a3b,false,1994-01-01,c_cd594a3b,Fraud prevention,Prevenzione delle frodi
c_d7a89aa3,http://publications.europa.eu/resource/authority/subject-matter/c_d7a89aa3,false,2013-11-03,c_d7a89aa3,Microprudential tasks,Compiti microprudenziali
c_d82c4c81,http://publications.europa.eu/resource/authority/subject-matter/c_d82c4c81,false,1994-01-01,c_d82c4c81,ECB institutional provisions,Disposizioni istituzionali della BCE
c_db8034fd,http://publications.europa.eu/resource/authority/subject-matter/c_db8034fd,false,2013-11-03,c_db8034fd,Close cooperation,Cooperazione stretta
c_eb901451,http://publications.europa.eu/resource/authority/subject-matter/c_eb901451,false,1994-01-01,c_eb901451,Foreign reserves,Riserve in valuta
c_eef03101,http://publications.europa.eu/resource/authority/subject-matter/c_eef03101,false,1994-01-01,c_eef03101,Sanctions,Sanzioni
c_f3f2224d,http://publications.europa.eu/resource/authority/subject-matter/c_f3f2224d,false,1994-01-01,c_f3f2224d,Conditions of employment,Condizioni di impiego
c_f6ee40b4,http://publications.europa.eu/resource/authority/subject-matter/c_f6ee40b4,false,1994-01-01,c_f6ee40b4,Protection of the euro,Protezione dell'euro
c_f7fa4b33,http://publications.europa.eu/resource/authority/subject-matter/c_f7fa4b33,false,1994-01-01,c_f7fa4b33,Euro short term rate,Euro short-term rate
