# Serializing assets/vocabularies/sites/latest/sites.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/site
# title: Site
# version: 20210929-0
# description: Site
key,url,deprecated,valid_from,country_code,label_en,valid_until,label_it
HTWG,http://publications.europa.eu/resource/authority/site/HTWG,false,1958-01-01,HTWG,,,
IAK,http://publications.europa.eu/resource/authority/site/IAK,false,2016-01-01,IAK,,,
INFOPARKE,http://publications.europa.eu/resource/authority/site/INFOPARKE,false,1958-01-01,INFOPARKE,Infopark Building E,,
IVNOVEMBRE149,http://publications.europa.eu/resource/authority/site/IVNOVEMBRE149,false,1958-01-01,IVNOVEMBRE149,IV Novembre 149,,
J27,http://publications.europa.eu/resource/authority/site/J27,false,1958-01-01,J27,,,
J30,http://publications.europa.eu/resource/authority/site/J30,false,1958-01-01,J30,,,
J54,http://publications.europa.eu/resource/authority/site/J54,false,1958-01-01,J54,,,
J59,http://publications.europa.eu/resource/authority/site/J59,false,1958-01-01,J59,,,
J70,http://publications.europa.eu/resource/authority/site/J70,false,1958-01-01,J70,,,
J79,http://publications.europa.eu/resource/authority/site/J79,false,1958-01-01,J79,,,
J99,http://publications.europa.eu/resource/authority/site/J99,false,1958-01-01,J99,,,
JALANTUNRAZAK207,http://publications.europa.eu/resource/authority/site/JALANTUNRAZAK207,false,1958-01-01,JALANTUNRAZAK207,Jalan Tun Razak 207,,
JAN,http://publications.europa.eu/resource/authority/site/JAN,false,1958-01-01,JAN,,,
JANOVSKEHO438,http://publications.europa.eu/resource/authority/site/JANOVSKEHO438,false,1958-01-01,JANOVSKEHO438,Janovskeho 438,,
JASNA14_16,http://publications.europa.eu/resource/authority/site/JASNA14_16,false,1958-01-01,JASNA14_16,Jasna 14/16,,
JDE,http://publications.europa.eu/resource/authority/site/JDE,false,1958-01-01,JDE,,,
JFK,http://publications.europa.eu/resource/authority/site/JFK,true,1958-01-01,JFK,,,
JL,http://publications.europa.eu/resource/authority/site/JL,false,1958-01-01,JL,,,
JMO,http://publications.europa.eu/resource/authority/site/JMO,true,1958-01-01,JMO,Jean Monnet building,2017-06-30,
JRCGEEL,http://publications.europa.eu/resource/authority/site/JRCGEEL,false,1960-05-01,JRCGEEL,Geel site,,
JRCISP,http://publications.europa.eu/resource/authority/site/JRCISP,false,1959-07-22,JRCISP,Ispra site,,
JRCKARLS,http://publications.europa.eu/resource/authority/site/JRCKARLS,false,1965-04-01,JRCKARLS,Karlsruhe site,,
JRCPETT,http://publications.europa.eu/resource/authority/site/JRCPETT,false,1962-11-16,JRCPETT,Petten site,,
JRCSEVI,http://publications.europa.eu/resource/authority/site/JRCSEVI,false,2002-01-01,JRCSEVI,Expo building,,
JULIUSNYERERE,http://publications.europa.eu/resource/authority/site/JULIUSNYERERE,false,1958-01-01,JULIUSNYERERE,Avenida Julius Nyerere,,
JUNGMANNOVA24,http://publications.europa.eu/resource/authority/site/JUNGMANNOVA24,false,1958-01-01,JUNGMANNOVA24,Jungmannova 24,,
K1K2K3,http://publications.europa.eu/resource/authority/site/K1K2K3,false,1985-01-01,K1K2K3,European Court of Auditors,,Corte dei conti europea
K7,http://publications.europa.eu/resource/authority/site/K7,true,1958-01-01,K7,T building,,
K8,http://publications.europa.eu/resource/authority/site/K8,true,1958-01-01,K8,,,
K9,http://publications.europa.eu/resource/authority/site/K9,true,1958-01-01,K9,Translation,,
KAD,http://publications.europa.eu/resource/authority/site/KAD,false,1958-01-01,KAD,,,
