# Serializing assets/vocabularies/notation-type/latest/notation-type.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/notation-type
# title: Notation type
# version: 20210616-0
# description: Notation type
key,url,deprecated,valid_from,country_code,label_en,label_it
MNE,http://publications.europa.eu/resource/authority/notation-type/MNE,false,1969-01-18,MNE,MNE,
NIHMSID,http://publications.europa.eu/resource/authority/notation-type/NIHMSID,false,2005-12-31,NIHMSID,NIHMSID,
OCI,http://publications.europa.eu/resource/authority/notation-type/OCI,false,2015-12-31,OCI,OCI,
ODP,http://publications.europa.eu/resource/authority/notation-type/ODP,false,2012-04-19,ODP,ODP,
OJ,http://publications.europa.eu/resource/authority/notation-type/OJ,false,1952-12-30,OJ,OJ id,
OJ_SECTION,http://publications.europa.eu/resource/authority/notation-type/OJ_SECTION,false,1952-12-30,OJ_SECTION,OJ section,
ONIX,http://publications.europa.eu/resource/authority/notation-type/ONIX,false,2000-01-01,ONIX,ONIX,
OP_CAT,http://publications.europa.eu/resource/authority/notation-type/OP_CAT,false,1969-01-18,OP_CAT,OP cat,
OP_DATPRO,http://publications.europa.eu/resource/authority/notation-type/OP_DATPRO,false,1952-07-23,OP_DATPRO,Provisional data,Dati provvisori
ORCID,http://publications.europa.eu/resource/authority/notation-type/ORCID,false,2012-10-16,ORCID,ORCID,
PEGASE,http://publications.europa.eu/resource/authority/notation-type/PEGASE,false,2001-10-10,PEGASE,Pégase,
PII,http://publications.europa.eu/resource/authority/notation-type/PII,false,1996-01-01,PII,PII,
PLANJO,http://publications.europa.eu/resource/authority/notation-type/PLANJO,false,2002-04-25,PLANJO,PlanJO,
PMCID,http://publications.europa.eu/resource/authority/notation-type/PMCID,false,2000-02-28,PMCID,PMCID,
PMID,http://publications.europa.eu/resource/authority/notation-type/PMID,false,1996-12-31,PMID,PMID,
PUB_CORP,http://publications.europa.eu/resource/authority/notation-type/PUB_CORP,false,2010-03-29,PUB_CORP,PUB_CORP,
PUB_DIV,http://publications.europa.eu/resource/authority/notation-type/PUB_DIV,false,2010-03-29,PUB_DIV,PUB_DIV,
